category,name,baseType,itemType,variant,detailsId,levelRequired,links,corrupted,mapTier,gemLevel,gemQuality,chaosEquivalent,Tier,Override,SetFontSize,PlayAlertSound,SetBackgroundColor,PlayEffect,MinimapIcon
base,Topaz Ring,Topaz Ring,Ring,'Warlord,topaz-ring-86-warlord,86,,,,,,8.0,,,,,,,
base,Lapis Amulet,Lapis Amulet,Amulet,'Warlord,lapis-amulet-86-warlord,86,,,,,,8.0,,,,,,,
base,Steelscale Gauntlets,Steelscale Gauntlets,Gloves,'Hunter,steelscale-gauntlets-86-hunter,86,,,,,,8.0,,,,,,,
base,Prong Dagger,Prong Dagger,Dagger,'Hunter,prong-dagger-84-hunter,84,,,,,,8.0,,,,,,,
base,Necromancer Circlet,Necromancer Circlet,Helmet,'Warlord,necromancer-circlet-86-warlord,86,,,,,,8.0,,,,,,,
base,War Hammer,War Hammer,One Handed Mace,'Crusader,war-hammer-84-crusader,84,,,,,,8.0,,,,,,,
base,Iron Circlet,Iron Circlet,Helmet,'Warlord,iron-circlet-84-warlord,84,,,,,,8.0,,,,,,,
base,Linden Kite Shield,Linden Kite Shield,Shield,'Hunter,linden-kite-shield-83-hunter,83,,,,,,8.0,,,,,,,
base,Sovereign Spiked Shield,Sovereign Spiked Shield,Shield,'Warlord,sovereign-spiked-shield-86-warlord,86,,,,,,8.0,,,,,,,
base,Tarnished Spirit Shield,Tarnished Spirit Shield,Shield,'Hunter,tarnished-spirit-shield-85-hunter,85,,,,,,8.0,,,,,,,
base,Assassin's Boots,Assassin's Boots,Boots,'Warlord,assassins-boots-86-warlord,86,,,,,,8.0,,,,,,,
base,Battle Sword,Battle Sword,One Handed Sword,'Hunter,battle-sword-86-hunter,86,,,,,,8.0,,,,,,,
base,Gilded Axe,Gilded Axe,Two Handed Axe,'Crusader,gilded-axe-82-crusader,82,,,,,,8.0,,,,,,,
base,Elegant Round Shield,Elegant Round Shield,Shield,'Hunter,elegant-round-shield-86-hunter,86,,,,,,8.0,,,,,,,
base,Jade Amulet,Jade Amulet,Amulet,'Crusader,jade-amulet-86-crusader,86,,,,,,8.0,,,,,,,
base,Faun's Horn,Faun's Horn,Wand,'Hunter,fauns-horn-86-hunter,86,,,,,,8.0,,,,,,,
base,Vaal Gauntlets,Vaal Gauntlets,Gloves,'Redeemer,vaal-gauntlets-86-redeemer,86,,,,,,8.0,,,,,,,
base,Vaal Greatsword,Vaal Greatsword,Two Handed Sword,'Crusader,vaal-greatsword-86-crusader,86,,,,,,8.0,,,,,,,
base,Fleshripper,Fleshripper,Two Handed Axe,'Crusader,fleshripper-86-crusader,86,,,,,,8.0,,,,,,,
base,Sun Leather,Sun Leather,Body Armour,'Redeemer,sun-leather-86-redeemer,86,,,,,,8.0,,,,,,,
base,Great Helmet,Great Helmet,Helmet,'Hunter,great-helmet-86-hunter,86,,,,,,8.0,,,,,,,
base,Redwood Spiked Shield,Redwood Spiked Shield,Shield,'Crusader,redwood-spiked-shield-86-crusader,86,,,,,,8.0,,,,,,,
base,Ezomyte Spiked Shield,Ezomyte Spiked Shield,Shield,'Crusader,ezomyte-spiked-shield-86-crusader,86,,,,,,8.0,,,,,,,
base,Thief's Garb,Thief's Garb,Body Armour,'Redeemer,thiefs-garb-86-redeemer,86,,,,,,8.0,,,,,,,
base,Vine Circlet,Vine Circlet,Helmet,'Hunter,vine-circlet-85-hunter,85,,,,,,8.0,,,,,,,
base,Piledriver,Piledriver,Two Handed Mace,'Hunter,piledriver-86-hunter,86,,,,,,8.0,,,,,,,
base,Double Axe,Double Axe,Two Handed Axe,'Redeemer,double-axe-86-redeemer,86,,,,,,8.0,,,,,,,
base,Pine Buckler,Pine Buckler,Shield,'Hunter,pine-buckler-85-hunter,85,,,,,,8.0,,,,,,,
base,Copper Plate,Copper Plate,Body Armour,'Crusader,copper-plate-82-crusader,82,,,,,,8.0,,,,,,,
base,Blasting Blade,Blasting Blade,Two Handed Sword,,blasting-blade-82,82,,,,,,8.0,,,,,,,
base,Eventuality Rod,Eventuality Rod,Staff,,eventuality-rod-82,82,,,,,,8.0,,,,,,,
base,Mechalarm Belt,Mechalarm Belt,Belt,,mechalarm-belt-86,86,,,,,,8.0,,,,,,,
base,Solarine Bow,Solarine Bow,Bow,,solarine-bow-84,84,,,,,,8.0,,,,,,,
base,Basemetal Treads,Basemetal Treads,Boots,,basemetal-treads-82,82,,,,,,8.0,,,,,,,
base,Corsair Sword,Corsair Sword,One Handed Sword,'Redeemer/Warlord,corsair-sword-86-redeemer-warlord,86,,,,,,8.0,,,,,,,
base,Basemetal Treads,Basemetal Treads,Boots,,basemetal-treads-84,84,,,,,,8.0,,,,,,,
base,Basemetal Treads,Basemetal Treads,Boots,,basemetal-treads-85,85,,,,,,8.0,,,,,,,
base,Runic Helm,Runic Helm,Helmet,,runic-helm-85,85,,,,,,8.0,,,,,,,
base,Branded Kite Shield,Branded Kite Shield,Shield,'Shaper,branded-kite-shield-86-shaper,86,,,,,,7.98,,,,,,,
base,Opal Wand,Opal Wand,Wand,'Elder,opal-wand-86-elder,86,,,,,,7.98,,,,,,,
base,Steel Gauntlets,Steel Gauntlets,Gloves,'Shaper,steel-gauntlets-86-shaper,86,,,,,,7.98,,,,,,,
base,Blood Sceptre,Blood Sceptre,One Handed Mace,'Redeemer,blood-sceptre-84-redeemer,84,,,,,,7.98,,,,,,,
base,Eelskin Boots,Eelskin Boots,Boots,'Crusader,eelskin-boots-85-crusader,85,,,,,,7.98,,,,,,,
base,Barbed Club,Barbed Club,One Handed Mace,'Warlord,barbed-club-82-warlord,82,,,,,,7.98,,,,,,,
base,Jewelled Foil,Jewelled Foil,One Handed Sword,'Redeemer,jewelled-foil-86-redeemer,86,,,,,,7.98,,,,,,,
base,Fancy Foil,Fancy Foil,One Handed Sword,'Warlord,fancy-foil-86-warlord,86,,,,,,7.98,,,,,,,
base,Impact Force Propagator,Impact Force Propagator,Two Handed Mace,,impact-force-propagator-85,85,,,,,,7.98,,,,,,,
base,Walnut Spirit Shield,Walnut Spirit Shield,Shield,,walnut-spirit-shield-83,83,,,,,,7.97,,,,,,,
base,Conjurer's Vestment,Conjurer's Vestment,Body Armour,,conjurers-vestment-85,85,,,,,,7.97,,,,,,,
base,Goliath Gauntlets,Goliath Gauntlets,Gloves,'Hunter,goliath-gauntlets-85-hunter,85,,,,,,7.97,,,,,,,
base,Boot Blade,Boot Blade,Dagger,'Hunter,boot-blade-86-hunter,86,,,,,,7.97,,,,,,,
base,Ornate Mace,Ornate Mace,One Handed Mace,'Warlord,ornate-mace-86-warlord,86,,,,,,7.97,,,,,,,
base,Terror Claw,Terror Claw,Claw,'Warlord,terror-claw-86-warlord,86,,,,,,7.97,,,,,,,
base,Thorium Spirit Shield,Thorium Spirit Shield,Shield,'Shaper,thorium-spirit-shield-82-shaper,82,,,,,,7.96,,,,,,,
base,Woodful Staff,Woodful Staff,Staff,'Redeemer,woodful-staff-84-redeemer,84,,,,,,7.96,,,,,,,
base,Sekhem,Sekhem,One Handed Mace,'Warlord,sekhem-83-warlord,83,,,,,,7.95,,,,,,,
base,Eclipse Staff,Eclipse Staff,Staff,'Redeemer,eclipse-staff-86-redeemer,86,,,,,,7.95,,,,,,,
base,Blood Sceptre,Blood Sceptre,One Handed Mace,'Elder,blood-sceptre-86-elder,86,,,,,,7.94,,,,,,,
base,Fiend Dagger,Fiend Dagger,Dagger,'Elder,fiend-dagger-86-elder,86,,,,,,7.94,,,,,,,
base,Bronze Tower Shield,Bronze Tower Shield,Shield,,bronze-tower-shield-85,85,,,,,,7.94,,,,,,,
base,Grinning Fetish,Grinning Fetish,One Handed Mace,'Crusader,grinning-fetish-85-crusader,85,,,,,,7.94,,,,,,,
base,Coral Amulet,Coral Amulet,Amulet,'Warlord,coral-amulet-86-warlord,86,,,,,,7.94,,,,,,,
base,Ambusher,Ambusher,Dagger,'Elder,ambusher-84-elder,84,,,,,,7.93,,,,,,,
base,Twin Claw,Twin Claw,Claw,'Shaper,twin-claw-85-shaper,85,,,,,,7.92,,,,,,,
base,Coronal Maul,Coronal Maul,Two Handed Mace,'Crusader,coronal-maul-82-crusader,82,,,,,,7.92,,,,,,,
base,Full Plate,Full Plate,Body Armour,'Crusader,full-plate-84-crusader,84,,,,,,7.92,,,,,,,
base,Coronal Maul,Coronal Maul,Two Handed Mace,'Hunter,coronal-maul-86-hunter,86,,,,,,7.92,,,,,,,
base,Wyrmscale Boots,Wyrmscale Boots,Boots,'Elder,wyrmscale-boots-86-elder,86,,,,,,7.91,,,,,,,
base,Steel Kite Shield,Steel Kite Shield,Shield,'Shaper,steel-kite-shield-85-shaper,85,,,,,,7.91,,,,,,,
base,Pagan Wand,Pagan Wand,Wand,'Elder,pagan-wand-83-elder,83,,,,,,7.91,,,,,,,
base,Oak Buckler,Oak Buckler,Shield,'Crusader,oak-buckler-83-crusader,83,,,,,,7.91,,,,,,,
base,Wraith Axe,Wraith Axe,One Handed Axe,'Redeemer,wraith-axe-86-redeemer,86,,,,,,7.91,,,,,,,
base,Polar Buckler,Polar Buckler,Shield,,polar-buckler-85,85,,,,,,7.91,,,,,,,
base,Blue Pearl Amulet,Blue Pearl Amulet,Amulet,'Elder,blue-pearl-amulet-82-elder,82,,,,,,7.9,,,,,,,
base,Hammered Buckler,Hammered Buckler,Shield,'Elder,hammered-buckler-83-elder,83,,,,,,7.9,,,,,,,
base,Crystal Wand,Crystal Wand,Wand,'Hunter,crystal-wand-86-hunter,86,,,,,,7.9,,,,,,,
base,Onyx Amulet,Onyx Amulet,Amulet,'Shaper,onyx-amulet-86-shaper,86,,,,,,7.89,,,,,,,
base,Crimson Round Shield,Crimson Round Shield,Shield,'Elder,crimson-round-shield-82-elder,82,,,,,,7.89,,,,,,,
base,Spiraled Wand,Spiraled Wand,Wand,'Elder,spiraled-wand-83-elder,83,,,,,,7.89,,,,,,,
base,Raven Mask,Raven Mask,Helmet,'Shaper,raven-mask-86-shaper,86,,,,,,7.89,,,,,,,
base,Buckskin Tower Shield,Buckskin Tower Shield,Shield,'Crusader,buckskin-tower-shield-83-crusader,83,,,,,,7.89,,,,,,,
base,Conquest Chainmail,Conquest Chainmail,Body Armour,'Hunter,conquest-chainmail-82-hunter,82,,,,,,7.89,,,,,,,
base,Pig-Faced Bascinet,Pig-Faced Bascinet,Helmet,'Hunter,pig-faced-bascinet-85-hunter,85,,,,,,7.89,,,,,,,
base,Conjurer Gloves,Conjurer Gloves,Gloves,'Hunter,conjurer-gloves-86-hunter,86,,,,,,7.89,,,,,,,
base,Thorium Spirit Shield,Thorium Spirit Shield,Shield,'Shaper,thorium-spirit-shield-83-shaper,83,,,,,,7.88,,,,,,,
base,Stealth Boots,Stealth Boots,Boots,'Redeemer,stealth-boots-84-redeemer,84,,,,,,7.88,,,,,,,
base,Shackled Boots,Shackled Boots,Boots,'Crusader,shackled-boots-86-crusader,86,,,,,,7.88,,,,,,,
base,Stygian Vise,Stygian Vise,Belt,,stygian-vise-84,84,,,,,,7.87,,,,,,,
base,Timeworn Claw,Timeworn Claw,Claw,'Shaper,timeworn-claw-82-shaper,82,,,,,,7.87,,,,,,,
base,Soldier Gloves,Soldier Gloves,Gloves,'Hunter,soldier-gloves-85-hunter,85,,,,,,7.87,,,,,,,
base,Splendid Round Shield,Splendid Round Shield,Shield,'Warlord,splendid-round-shield-82-warlord,82,,,,,,7.87,,,,,,,
base,Accumulator Wand,Accumulator Wand,Wand,,accumulator-wand-82,82,,,,,,7.87,,,,,,,
base,Sadist Garb,Sadist Garb,Body Armour,'Elder,sadist-garb-86-elder,86,,,,,,7.86,,,,,,,
base,Ezomyte Spiked Shield,Ezomyte Spiked Shield,Shield,'Hunter,ezomyte-spiked-shield-83-hunter,83,,,,,,7.86,,,,,,,
base,Lion Sword,Lion Sword,Two Handed Sword,'Warlord,lion-sword-86-warlord,86,,,,,,7.86,,,,,,,
base,Sambar Sceptre,Sambar Sceptre,One Handed Mace,'Redeemer,sambar-sceptre-84-redeemer,84,,,,,,7.85,,,,,,,
base,Ezomyte Tower Shield,Ezomyte Tower Shield,Shield,'Redeemer,ezomyte-tower-shield-85-redeemer,85,,,,,,7.85,,,,,,,
base,Exquisite Leather,Exquisite Leather,Body Armour,'Shaper,exquisite-leather-82-shaper,82,,,,,,7.84,,,,,,,
base,Lead Sceptre,Lead Sceptre,One Handed Mace,'Shaper,lead-sceptre-82-shaper,82,,,,,,7.83,,,,,,,
base,Thicket Bow,Thicket Bow,Bow,'Crusader,thicket-bow-86-crusader,86,,,,,,7.83,,,,,,,
base,Zealot Gloves,Zealot Gloves,Gloves,'Crusader,zealot-gloves-85-crusader,85,,,,,,7.82,,,,,,,
base,Talon Axe,Talon Axe,Two Handed Axe,'Crusader,talon-axe-86-crusader,86,,,,,,7.82,,,,,,,
base,Steelwood Bow,Steelwood Bow,Bow,'Elder,steelwood-bow-86-elder,86,,,,,,7.81,,,,,,,
base,Agate Amulet,Agate Amulet,Amulet,'Warlord,agate-amulet-85-warlord,85,,,,,,7.81,,,,,,,
base,Blue Pearl Amulet,Blue Pearl Amulet,Amulet,'Shaper,blue-pearl-amulet-85-shaper,85,,,,,,7.8,,,,,,,
base,Riveted Gloves,Riveted Gloves,Gloves,'Redeemer,riveted-gloves-82-redeemer,82,,,,,,7.8,,,,,,,
base,Destiny Leather,Destiny Leather,Body Armour,'Hunter,destiny-leather-86-hunter,86,,,,,,7.8,,,,,,,
base,Boom Mace,Boom Mace,One Handed Mace,,boom-mace-84,84,,,,,,7.8,,,,,,,
base,Baroque Round Shield,Baroque Round Shield,Shield,,baroque-round-shield-85,85,,,,,,7.79,,,,,,,
base,Supreme Spiked Shield,Supreme Spiked Shield,Shield,'Hunter,supreme-spiked-shield-85-hunter,85,,,,,,7.79,,,,,,,
base,Apex Rapier,Apex Rapier,One Handed Sword,'Hunter,apex-rapier-86-hunter,86,,,,,,7.79,,,,,,,
base,Mage's Vestment,Mage's Vestment,Body Armour,,mages-vestment-83,83,,,,,,7.78,,,,,,,
base,Dream Mace,Dream Mace,One Handed Mace,'Shaper,dream-mace-83-shaper,83,,,,,,7.77,,,,,,,
base,Champion Kite Shield,Champion Kite Shield,Shield,,champion-kite-shield-85,85,,,,,,7.77,,,,,,,
base,Imperial Staff,Imperial Staff,Staff,'Hunter,imperial-staff-85-hunter,85,,,,,,7.77,,,,,,,
base,Vaal Rapier,Vaal Rapier,One Handed Sword,,vaal-rapier-82,82,,,,,,7.76,,,,,,,
base,Burnished Foil,Burnished Foil,One Handed Sword,'Shaper,burnished-foil-85-shaper,85,,,,,,7.76,,,,,,,
base,Reinforced Tower Shield,Reinforced Tower Shield,Shield,'Elder,reinforced-tower-shield-83-elder,83,,,,,,7.76,,,,,,,
base,Latticed Ringmail,Latticed Ringmail,Body Armour,'Shaper,latticed-ringmail-85-shaper,85,,,,,,7.76,,,,,,,
base,Harmonic Spirit Shield,Harmonic Spirit Shield,Shield,,harmonic-spirit-shield-83,83,,,,,,7.75,,,,,,,
base,Laminated Kite Shield,Laminated Kite Shield,Shield,'Shaper,laminated-kite-shield-84-shaper,84,,,,,,7.75,,,,,,,
base,Corrugated Buckler,Corrugated Buckler,Shield,'Redeemer,corrugated-buckler-84-redeemer,84,,,,,,7.75,,,,,,,
base,Painted Tower Shield,Painted Tower Shield,Shield,'Hunter,painted-tower-shield-85-hunter,85,,,,,,7.75,,,,,,,
base,Mirrored Spiked Shield,Mirrored Spiked Shield,Shield,'Shaper,mirrored-spiked-shield-85-shaper,85,,,,,,7.74,,,,,,,
base,Butcher Knife,Butcher Knife,Dagger,,butcher-knife-83,83,,,,,,7.74,,,,,,,
base,Visored Sallet,Visored Sallet,Helmet,,visored-sallet-85,85,,,,,,7.74,,,,,,,
base,Prophecy Wand,Prophecy Wand,Wand,'Redeemer,prophecy-wand-86-redeemer,86,,,,,,7.73,,,,,,,
base,Carnal Armour,Carnal Armour,Body Armour,'Crusader,carnal-armour-86-crusader,86,,,,,,7.73,,,,,,,
base,Abyssal Axe,Abyssal Axe,Two Handed Axe,'Crusader,abyssal-axe-86-crusader,86,,,,,,7.73,,,,,,,
base,Butcher Axe,Butcher Axe,One Handed Axe,'Shaper,butcher-axe-82-shaper,82,,,,,,7.72,,,,,,,
base,Totemic Maul,Totemic Maul,Two Handed Mace,'Shaper,totemic-maul-86-shaper,86,,,,,,7.72,,,,,,,
base,Royal Staff,Royal Staff,Staff,'Shaper,royal-staff-85-shaper,85,,,,,,7.72,,,,,,,
base,Ceremonial Mace,Ceremonial Mace,One Handed Mace,,ceremonial-mace-85,85,,,,,,7.72,,,,,,,
base,Clasped Mitts,Clasped Mitts,Gloves,'Crusader,clasped-mitts-84-crusader,84,,,,,,7.72,,,,,,,
base,Engraved Greatsword,Engraved Greatsword,Two Handed Sword,'Hunter,engraved-greatsword-85-hunter,85,,,,,,7.72,,,,,,,
base,Arena Plate,Arena Plate,Body Armour,'Redeemer,arena-plate-84-redeemer,84,,,,,,7.72,,,,,,,
base,Spike-Point Arrow Quiver,Spike-Point Arrow Quiver,Quiver,'Warlord,spike-point-arrow-quiver-86-warlord,86,,,,,,7.72,,,,,,,
base,Void Sceptre,Void Sceptre,One Handed Mace,'Hunter,void-sceptre-86-hunter,86,,,,,,7.72,,,,,,,
base,Profane Wand,Profane Wand,Wand,'Hunter,profane-wand-86-hunter,86,,,,,,7.72,,,,,,,
base,Elder Sword,Elder Sword,One Handed Sword,'Redeemer,elder-sword-86-redeemer,86,,,,,,7.72,,,,,,,
base,Clasped Mitts,Clasped Mitts,Gloves,'Shaper,clasped-mitts-84-shaper,84,,,,,,7.71,,,,,,,
base,Zodiac Leather,Zodiac Leather,Body Armour,'Hunter,zodiac-leather-84-hunter,84,,,,,,7.71,,,,,,,
base,Spiked Gloves,Spiked Gloves,Gloves,'Crusader,spiked-gloves-82-crusader,82,,,,,,7.71,,,,,,,
base,Sadist Garb,Sadist Garb,Body Armour,'Redeemer,sadist-garb-86-redeemer,86,,,,,,7.71,,,,,,,
base,Heat-attuned Tower Shield,Heat-attuned Tower Shield,Shield,,heat-attuned-tower-shield-83,83,,,,,,7.71,,,,,,,
base,Sleek Coat,Sleek Coat,Body Armour,'Elder,sleek-coat-86-elder,86,,,,,,7.7,,,,,,,
base,Elegant Round Shield,Elegant Round Shield,Shield,'Shaper,elegant-round-shield-86-shaper,86,,,,,,7.7,,,,,,,
base,Riveted Gloves,Riveted Gloves,Gloves,'Elder,riveted-gloves-84-elder,84,,,,,,7.7,,,,,,,
base,Bronzescale Boots,Bronzescale Boots,Boots,'Shaper,bronzescale-boots-86-shaper,86,,,,,,7.7,,,,,,,
base,Vaal Regalia,Vaal Regalia,Body Armour,'Hunter,vaal-regalia-84-hunter,84,,,,,,7.7,,,,,,,
base,Visored Sallet,Visored Sallet,Helmet,'Warlord,visored-sallet-83-warlord,83,,,,,,7.7,,,,,,,
base,Steelscale Gauntlets,Steelscale Gauntlets,Gloves,'Warlord,steelscale-gauntlets-85-warlord,85,,,,,,7.7,,,,,,,
base,Riveted Gloves,Riveted Gloves,Gloves,'Redeemer,riveted-gloves-86-redeemer,86,,,,,,7.7,,,,,,,
base,Assassin's Boots,Assassin's Boots,Boots,'Crusader,assassins-boots-86-crusader,86,,,,,,7.7,,,,,,,
base,Exquisite Blade,Exquisite Blade,Two Handed Sword,'Elder,exquisite-blade-86-elder,86,,,,,,7.69,,,,,,,
base,Brass Spirit Shield,Brass Spirit Shield,Shield,'Shaper,brass-spirit-shield-85-shaper,85,,,,,,7.69,,,,,,,
base,Bronze Gauntlets,Bronze Gauntlets,Gloves,,bronze-gauntlets-83,83,,,,,,7.68,,,,,,,
base,Latticed Ringmail,Latticed Ringmail,Body Armour,'Hunter,latticed-ringmail-84-hunter,84,,,,,,7.68,,,,,,,
base,Platinum Sceptre,Platinum Sceptre,One Handed Mace,'Crusader,platinum-sceptre-86-crusader,86,,,,,,7.68,,,,,,,
base,Pecoraro,Pecoraro,One Handed Sword,'Shaper,pecoraro-84-shaper,84,,,,,,7.67,,,,,,,
base,Royal Skean,Royal Skean,Dagger,'Crusader,royal-skean-85-crusader,85,,,,,,7.67,,,,,,,
base,Cerulean Ring,Cerulean Ring,Ring,'Warlord,cerulean-ring-85-warlord,85,,,,,,7.67,,,,,,,
base,Gladiator Plate,Gladiator Plate,Body Armour,'Warlord,gladiator-plate-86-warlord,86,,,,,,7.66,,,,,,,
base,Maraketh Bow,Maraketh Bow,Bow,'Warlord,maraketh-bow-86-warlord,86,,,,,,7.66,,,,,,,
base,Laminated Kite Shield,Laminated Kite Shield,Shield,'Shaper,laminated-kite-shield-86-shaper,86,,,,,,7.65,,,,,,,
base,Dragon Mace,Dragon Mace,One Handed Mace,'Shaper,dragon-mace-83-shaper,83,,,,,,7.65,,,,,,,
base,Twin Claw,Twin Claw,Claw,,twin-claw-84,84,,,,,,7.65,,,,,,,
base,Legion Sword,Legion Sword,One Handed Sword,'Warlord,legion-sword-82-warlord,82,,,,,,7.65,,,,,,,
base,Dragoon Sword,Dragoon Sword,One Handed Sword,'Crusader,dragoon-sword-86-crusader,86,,,,,,7.65,,,,,,,
base,Jewelled Foil,Jewelled Foil,One Handed Sword,'Hunter,jewelled-foil-86-hunter,86,,,,,,7.65,,,,,,,
base,Lacquered Garb,Lacquered Garb,Body Armour,'Hunter,lacquered-garb-86-hunter,86,,,,,,7.65,,,,,,,
base,Sleek Coat,Sleek Coat,Body Armour,'Crusader,sleek-coat-86-crusader,86,,,,,,7.65,,,,,,,
base,Mind Cage,Mind Cage,Helmet,'Warlord,mind-cage-86-warlord,86,,,,,,7.65,,,,,,,
base,Boot Blade,Boot Blade,Dagger,'Redeemer,boot-blade-86-redeemer,86,,,,,,7.65,,,,,,,
base,Stealth Gloves,Stealth Gloves,Gloves,'Shaper,stealth-gloves-85-shaper,85,,,,,,7.64,,,,,,,
base,Wraith Sword,Wraith Sword,Two Handed Sword,'Hunter,wraith-sword-86-hunter,86,,,,,,7.64,,,,,,,
base,Agate Amulet,Agate Amulet,Amulet,'Crusader,agate-amulet-86-crusader,86,,,,,,7.64,,,,,,,
base,Baroque Round Shield,Baroque Round Shield,Shield,'Warlord,baroque-round-shield-86-warlord,86,,,,,,7.64,,,,,,,
base,Enameled Buckler,Enameled Buckler,Shield,,enameled-buckler-83,83,,,,,,7.63,,,,,,,
base,Iron Gauntlets,Iron Gauntlets,Gloves,'Shaper,iron-gauntlets-86-shaper,86,,,,,,7.63,,,,,,,
base,Leather Hood,Leather Hood,Helmet,'Redeemer,leather-hood-83-redeemer,83,,,,,,7.63,,,,,,,
base,Blue Pearl Amulet,Blue Pearl Amulet,Amulet,'Crusader,blue-pearl-amulet-84-crusader,84,,,,,,7.63,,,,,,,
base,Great White Claw,Great White Claw,Claw,'Warlord,great-white-claw-86-warlord,86,,,,,,7.63,,,,,,,
base,Midnight Blade,Midnight Blade,One Handed Sword,'Warlord,midnight-blade-86-warlord,86,,,,,,7.63,,,,,,,
base,Noble Tricorne,Noble Tricorne,Helmet,'Warlord,noble-tricorne-86-warlord,86,,,,,,7.63,,,,,,,
base,Eelskin Gloves,Eelskin Gloves,Gloves,'Shaper,eelskin-gloves-86-shaper,86,,,,,,7.62,,,,,,,
base,Brass Maul,Brass Maul,Two Handed Mace,'Shaper,brass-maul-83-shaper,83,,,,,,7.62,,,,,,,
base,Full Ringmail,Full Ringmail,Body Armour,,full-ringmail-85,85,,,,,,7.62,,,,,,,
base,Secutor Helm,Secutor Helm,Helmet,'Hunter,secutor-helm-83-hunter,83,,,,,,7.62,,,,,,,
base,Varnished Coat,Varnished Coat,Body Armour,'Warlord,varnished-coat-85-warlord,85,,,,,,7.62,,,,,,,
base,Conjurer's Vestment,Conjurer's Vestment,Body Armour,'Warlord,conjurers-vestment-85-warlord,85,,,,,,7.62,,,,,,,
base,Triumphant Lamellar,Triumphant Lamellar,Body Armour,'Warlord,triumphant-lamellar-86-warlord,86,,,,,,7.62,,,,,,,
base,Dragon Mace,Dragon Mace,One Handed Mace,'Crusader,dragon-mace-86-crusader,86,,,,,,7.62,,,,,,,
base,Chain Hauberk,Chain Hauberk,Body Armour,'Crusader,chain-hauberk-86-crusader,86,,,,,,7.62,,,,,,,
base,Tarnished Spirit Shield,Tarnished Spirit Shield,Shield,'Shaper,tarnished-spirit-shield-85-shaper,85,,,,,,7.61,,,,,,,
base,Timber Axe,Timber Axe,Two Handed Axe,,timber-axe-83,83,,,,,,7.61,,,,,,,
base,Wyrmbone Rapier,Wyrmbone Rapier,One Handed Sword,,wyrmbone-rapier-85,85,,,,,,7.61,,,,,,,
base,Meatgrinder,Meatgrinder,Two Handed Mace,'Crusader,meatgrinder-84-crusader,84,,,,,,7.61,,,,,,,
base,Spiny Round Shield,Spiny Round Shield,Shield,'Redeemer,spiny-round-shield-84-redeemer,84,,,,,,7.61,,,,,,,
base,Crusader Gloves,Crusader Gloves,Gloves,'Redeemer,crusader-gloves-86-redeemer,86,,,,,,7.61,,,,,,,
base,Latticed Ringmail,Latticed Ringmail,Body Armour,'Elder,latticed-ringmail-86-elder,86,,,,,,7.6,,,,,,,
base,Frontier Leather,Frontier Leather,Body Armour,'Shaper,frontier-leather-86-shaper,86,,,,,,7.6,,,,,,,
base,Sekhem,Sekhem,One Handed Mace,'Crusader,sekhem-85-crusader,85,,,,,,7.6,,,,,,,
base,Auric Mace,Auric Mace,One Handed Mace,'Crusader,auric-mace-82-crusader,82,,,,,,7.6,,,,,,,
base,Silken Wrap,Silken Wrap,Body Armour,'Warlord,silken-wrap-85-warlord,85,,,,,,7.6,,,,,,,
base,Sun Leather,Sun Leather,Body Armour,'Redeemer,sun-leather-83-redeemer,83,,,,,,7.6,,,,,,,
base,Highland Blade,Highland Blade,Two Handed Sword,'Warlord,highland-blade-82-warlord,82,,,,,,7.6,,,,,,,
base,Royal Axe,Royal Axe,One Handed Axe,'Hunter,royal-axe-86-hunter,86,,,,,,7.6,,,,,,,
base,Thresher Claw,Thresher Claw,Claw,'Crusader,thresher-claw-86-crusader,86,,,,,,7.6,,,,,,,
base,Ezomyte Dagger,Ezomyte Dagger,Dagger,'Hunter,ezomyte-dagger-84-hunter,84,,,,,,7.59,,,,,,,
base,Imperial Staff,Imperial Staff,Staff,'Hunter,imperial-staff-86-hunter,86,,,,,,7.59,,,,,,,
base,Cerulean Ring,Cerulean Ring,Ring,'Hunter,cerulean-ring-86-hunter,86,,,,,,7.59,,,,,,,
base,Sharkskin Gloves,Sharkskin Gloves,Gloves,'Hunter,sharkskin-gloves-84-hunter,84,,,,,,7.58,,,,,,,
base,Enameled Buckler,Enameled Buckler,Shield,'Warlord,enameled-buckler-82-warlord,82,,,,,,7.58,,,,,,,
base,Wrist Chopper,Wrist Chopper,One Handed Axe,'Warlord,wrist-chopper-82-warlord,82,,,,,,7.58,,,,,,,
base,Satin Gloves,Satin Gloves,Gloves,'Warlord,satin-gloves-82-warlord,82,,,,,,7.58,,,,,,,
base,Gut Ripper,Gut Ripper,Claw,'Redeemer,gut-ripper-82-redeemer,82,,,,,,7.58,,,,,,,
base,Linden Kite Shield,Linden Kite Shield,Shield,'Crusader,linden-kite-shield-83-crusader,83,,,,,,7.58,,,,,,,
base,Aventail Helmet,Aventail Helmet,Helmet,'Crusader,aventail-helmet-85-crusader,85,,,,,,7.58,,,,,,,
base,Varnished Coat,Varnished Coat,Body Armour,'Redeemer,varnished-coat-86-redeemer,86,,,,,,7.58,,,,,,,
base,Polar Buckler,Polar Buckler,Shield,,polar-buckler-83,83,,,,,,7.58,,,,,,,
base,Walnut Spirit Shield,Walnut Spirit Shield,Shield,'Warlord,walnut-spirit-shield-83-warlord,83,,,,,,7.56,,,,,,,
